 1999/03/22,0.009,0.01,0.002,0.003,7345,6910.4,8035.6,0.006,0.013,0.009,0.025,0.059,0.145
 1999/03/23,0.002,0.015,0.001,0.014,7105,7216,8149.2,0.006,0.013,0.008,0.024,0.058,0.145
 1999/03/24,0.015,0.029,0.013,0.014,13012,8161.6,8564,0.006,0.012,0.009,0.023,0.057,0.144
 1999/03/25,0.021,0.028,0.015,0.016,17168,10656.8,8943.2,0.01,0.012,0.011,0.023,0.056,0.143
 1999/03/26,0.015,0.021,0.011,0.013,5763,10078.4,8495.6,0.01,0.01,0.011,0.022,0.055,0.141
 1999/03/29,0.011,0.025,0.007,0.02,7028,10015.2,8462.8,0.014,0.01,0.012,0.021,0.054,0.14
 1999/03/30,0.023,0.025,0.007,0.013,5280,9650.4,8433.2,0.014,0.01,0.013,0.021,0.053,0.139
 1999/03/31,0.009,0.012,0.003,0.005,6513,8350.4,8256,0.012,0.009,0.013,0.02,0.052,0.138
 1999/04/01,0.005,0.017,0.002,0.008,6036,6124,8390.4,0.01,0.01,0.013,0.019,0.051,0.137
 1999/04/02,0.009,0.018,0.007,0.013,7463,6464,8271.2,0.01,0.01,0.013,0.019,0.05,0.135
 1999/04/05,0.013,0.026,0.009,0.024,15351,8128.8,9072,0.01,0.012,0.013,0.018,0.05,0.134
 1999/04/06,0.024,0.025,0.015,0.017,7138,8500,9075.2,0.012,0.013,0.013,0.017,0.049,0.133
 1999/04/07,0.022,0.042,0.017,0.04,36038,14405.6,11378,0.02,0.016,0.014,0.017,0.048,0.132
 1999/04/08,0.042,0.046,0.025,0.034,16454,16488.801,11306.4,0.024,0.017,0.015,0.016,0.048,0.131
 1999/04/09,0.035,0.039,0.023,0.025,10808,17157.6,11810.8,0.028,0.019,0.015,0.016,0.047,0.13
 1999/04/12,0.022,0.027,0.013,0.017,8776,15842.4,11985.6,0.028,0.019,0.014,0.016,0.046,0.129
 1999/04/13,0.015,0.023,0.007,0.012,6910,15797.6,12148.8,0.026,0.019,0.015,0.015,0.046,0.127
 1999/04/14,0.034,0.038,0.023,0.031,24841,13557.6,13981.6,0.024,0.022,0.015,0.015,0.045,0.126
 1999/04/15,0.034,0.058,0.031,0.036,35981,17463.199,16976,0.026,0.025,0.017,0.015,0.044,0.126
 1999/04/16,0.025,0.048,0.025,0.035,16424,18586.4,17872,0.028,0.028,0.019,0.015,0.044,0.125
 1999/04/19,0.039,0.068,0.036,0.059,49044,26640,21241.199,0.036,0.032,0.022,0.016,0.044,0.124
 1999/04/20,0.062,0.067,0.052,0.062,25429,30344,23070.801,0.046,0.036,0.025,0.016,0.044,0.123
 1999/04/21,0.062,0.064,0.042,0.043,18992,29174.4,21366,0.048,0.036,0.026,0.016,0.043,0.122
 1999/04/22,0.036,0.045,0.022,0.035,18856,25749.6,21606.4,0.048,0.037,0.027,0.016,0.043,0.121
 1999/04/23,0.033,0.058,0.033,0.042,14852,25435.199,22010.801,0.048,0.038,0.028,0.016,0.042,0.12
 1999/04/26,0.045,0.065,0.042,0.055,23127,20251.199,23445.6,0.046,0.041,0.03,0.016,0.042,0.119
 1999/04/27,0.056,0.087,0.048,0.074,90581,33281.602,31812.801,0.048,0.047,0.033,0.017,0.042,0.117
 1999/04/28,0.075,0.084,0.06,0.066,33130,36108.801,32641.6,0.054,0.051,0.037,0.018,0.042,0.116
 1999/04/29,0.064,0.076,0.056,0.072,18181,35973.602,30861.6,0.06,0.054,0.04,0.019,0.042,0.115
 1999/04/30,0.075,0.093,0.07,0.087,45740,42151.199,33793.199,0.07,0.059,0.044,0.02,0.042,0.114
 1999/05/04,0.095,0.101,0.079,0.084,45429,46612.801,33432,0.076,0.061,0.047,0.021,0.042,0.113
 1999/05/05,0.086,0.087,0.071,0.081,23757,33247.199,33264.398,0.078,0.063,0.049,0.022,0.043,0.112
 1999/05/06,0.084,0.091,0.071,0.08,18956,30412.801,33260.801,0.08,0.067,0.051,0.023,0.043,0.111
 1999/05/07,0.081,0.081,0.058,0.062,25143,31805.6,33889.602,0.078,0.069,0.053,0.024,0.043,0.11
 1999/05/10,0.052,0.06,0.026,0.036,31859,29028.801,35590,0.068,0.069,0.053,0.025,0.043,0.109
 1999/05/11,0.035,0.055,0.029,0.047,20265,23996,35304.398,0.062,0.069,0.055,0.026,0.042,0.108
 1999/05/12,0.048,0.053,0.034,0.035,12054,21655.199,27451.199,0.054,0.066,0.056,0.026,0.042,0.107
 1999/05/13,0.034,0.042,0.029,0.03,9456,19755.199,25084,0.044,0.062,0.057,0.027,0.042,0.106
 1999/05/14,0.03,0.03,0.016,0.017,12714,17269.6,24537.6,0.036,0.057,0.056,0.027,0.041,0.105
 1999/05/17,0.015,0.025,0.005,0.019,9229,12744,20886.4,0.032,0.05,0.055,0.027,0.041,0.103
 1999/05/18,0.019,0.032,0.015,0.018,8114,10312.8,17154.4,0.026,0.044,0.053,0.028,0.04,0.102
 1999/05/19,0.015,0.045,0.009,0.041,11559,10214.4,15934.8,0.026,0.04,0.051,0.028,0.04,0.101
 1999/05/20,0.045,0.062,0.035,0.054,23264,12976,16365.6,0.03,0.037,0.052,0.029,0.039,0.1
 1999/05/21,0.054,0.064,0.044,0.05,23545,15141.6,16205.6,0.036,0.036,0.053,0.03,0.039,0.099
 1999/05/24,0.047,0.079,0.035,0.073,44431,22182.4,17463.199,0.046,0.039,0.054,0.031,0.039,0.098
 1999/05/25,0.077,0.088,0.049,0.057,40382,28636.801,19474.801,0.054,0.04,0.054,0.032,0.038,0.097
 1999/05/26,0.055,0.113,0.048,0.113,208929,68110.398,39162.398,0.068,0.047,0.056,0.034,0.038,0.097
 1999/05/27,0.146,0.176,0.144,0.176,188264,101110.398,57043.199,0.094,0.062,0.062,0.037,0.039,0.096
 1999/05/28,0.214,0.22,0.149,0.214,267002,149801.594,82471.602,0.126,0.081,0.069,0.041,0.04,0.096
 1999/05/31,0.217,0.28,0.189,0.23,256240,192163.203,107172.797,0.158,0.102,0.076,0.044,0.041,0.096
 1999/06/01,0.23,0.24,0.202,0.224,140116,212109.594,120373.203,0.19,0.122,0.083,0.047,0.042,0.096
 1999/06/02,0.22,0.257,0.194,0.196,153264,200976.797,134543.594,0.208,0.138,0.089,0.05,0.043,0.095
 1999/06/03,0.187,0.194,0.163,0.167,72010,177726.406,139418.406,0.206,0.15,0.093,0.053,0.044,0.095
 1999/06/04,0.174,0.22,0.171,0.198,97376,143801.594,146801.594,0.204,0.165,0.101,0.056,0.045,0.095
 1999/06/07,0.181,0.22,0.181,0.214,73393,107232,149697.594,0.2,0.179,0.109,0.059,0.046,0.095
 1999/06/08,0.227,0.233,0.198,0.21,73124,93833.602,152971.594,0.198,0.194,0.117,0.062,0.047,0.095
 1999/06/09,0.204,0.214,0.191,0.202,32334,69648,135312.406,0.198,0.203,0.125,0.065,0.048,0.095
 1999/06/10,0.237,0.254,0.206,0.213,103966,76038.398,126882.398,0.206,0.206,0.134,0.069,0.049,0.094
 1999/06/11,0.207,0.249,0.207,0.234,88802,74324,109062.797,0.212,0.208,0.144,0.072,0.05,0.094
 1999/06/14,0.237,0.263,0.227,0.25,82000,76045.602,91638.797,0.22,0.21,0.156,0.076,0.052,0.095
 1999/06/15,0.257,0.303,0.2,0.213,122911,86002.398,89918,0.22,0.209,0.165,0.08,0.053,0.094
 1999/06/16,0.214,0.247,0.207,0.243,57533,91042.398,80345.203,0.228,0.213,0.176,0.084,0.054,0.094
 1999/06/17,0.255,0.296,0.252,0.28,155162,101281.602,88660,0.242,0.224,0.187,0.088,0.056,0.095
 1999/06/18,0.286,0.305,0.263,0.271,115378,106596.797,90460.398,0.25,0.231,0.198,0.092,0.058,0.095
 1999/06/21,0.28,0.32,0.273,0.311,135006,117197.602,96621.602,0.262,0.241,0.21,0.097,0.06,0.095
 1999/06/22,0.314,0.32,0.273,0.302,64521,105520,95761.203,0.28,0.25,0.222,0.102,0.062,0.096
 1999/06/23,0.31,0.346,0.296,0.323,91527,112318.398,101680.398,0.296,0.262,0.233,0.107,0.064,0.096
 1999/06/24,0.323,0.399,0.307,0.389,213041,123894.398,112588,0.318,0.28,0.243,0.114,0.067,0.097
 1999/06/28,0.376,0.48,0.359,0.48,270496,154917.594,130757.203,0.36,0.305,0.257,0.122,0.07,0.098
 1999/06/29,0.524,0.531,0.458,0.5,217177,171352.797,144275.203,0.398,0.33,0.27,0.13,0.074,0.099
 1999/06/30,0.504,0.511,0.419,0.429,149351,188318.406,146919.203,0.424,0.352,0.281,0.137,0.077,0.1
 1999/07/01,0.425,0.425,0.335,0.336,146534,199320,155819.203,0.428,0.362,0.287,0.142,0.08,0.101
 1999/07/02,0.348,0.392,0.313,0.384,125403,181792.797,152843.594,0.426,0.372,0.298,0.148,0.082,0.101
 1999/07/05,0.404,0.445,0.389,0.415,121397,151972.797,153445.203,0.414,0.387,0.309,0.154,0.085,0.102
 1999/07/06,0.405,0.405,0.326,0.341,69243,122385.602,146869.203,0.382,0.39,0.315,0.159,0.088,0.102
 1999/07/07,0.333,0.371,0.323,0.362,47716,102059.203,145188.797,0.368,0.396,0.323,0.165,0.09,0.103
 1999/07/08,0.366,0.373,0.346,0.354,29848,78721.602,139020.797,0.37,0.399,0.331,0.171,0.093,0.103
 1999/07/09,0.347,0.36,0.333,0.345,28875,59415.199,120604,0.364,0.395,0.338,0.176,0.095,0.104
 1999/07/12,0.346,0.353,0.3,0.309,36913,42519.199,97246,0.342,0.378,0.342,0.181,0.098,0.104
 1999/07/13,0.3,0.3,0.253,0.259,35773,35824.801,79105.203,0.326,0.354,0.342,0.184,0.1,0.104
 1999/07/14,0.267,0.29,0.26,0.286,27158,31712.801,66886,0.312,0.34,0.346,0.188,0.102,0.104
 1999/07/15,0.291,0.292,0.267,0.267,18838,29511.199,54116.398,0.296,0.333,0.347,0.191,0.104,0.105
 1999/07/16,0.267,0.273,0.247,0.249,21192,27975.199,43695.199,0.276,0.32,0.346,0.195,0.105,0.105
 1999/07/19,0.227,0.239,0.212,0.214,24186,25428.801,33974,0.256,0.299,0.343,0.198,0.107,0.105
 1999/07/20,0.214,0.286,0.207,0.286,40800,26434.4,31129.6,0.262,0.294,0.342,0.202,0.109,0.105
 1999/07/21,0.3,0.351,0.3,0.336,76407,36284.801,33998.801,0.272,0.292,0.344,0.207,0.112,0.105
 1999/07/22,0.333,0.334,0.28,0.281,45107,41538.398,35524.801,0.274,0.285,0.342,0.21,0.114,0.105
 1999/07/23,0.28,0.331,0.279,0.302,26068,42513.602,35244.398,0.284,0.28,0.338,0.214,0.116,0.106
 1999/07/26,0.298,0.363,0.288,0.339,44086,46493.602,35961.199,0.31,0.283,0.331,0.219,0.119,0.106
 1999/07/27,0.343,0.347,0.313,0.318,21186,42571.199,34502.801,0.316,0.289,0.322,0.222,0.121,0.107
 1999/07/28,0.318,0.333,0.313,0.32,15671,30424,33354.398,0.312,0.292,0.316,0.227,0.124,0.107
 1999/07/29,0.33,0.333,0.309,0.316,8467,23095.199,32316.801,0.32,0.297,0.315,0.231,0.126,0.107
 1999/07/30,0.326,0.353,0.32,0.341,39274,25736.801,34125.199,0.328,0.306,0.313,0.235,0.129,0.108
 1999/08/02,0.347,0.368,0.339,0.345,30094,22938.4,34716,0.328,0.319,0.309,0.24,0.132,0.109
 1999/08/03,0.346,0.352,0.323,0.335,24535,23608,33089.602,0.33,0.323,0.309,0.244,0.135,0.109
 1999/08/04,0.333,0.356,0.333,0.339,26341,25741.6,28082.801,0.334,0.323,0.308,0.249,0.137,0.11
 1999/08/05,0.346,0.366,0.336,0.35,46727,33394.398,28244.801,0.34,0.33,0.308,0.254,0.14,0.11
 1999/08/06,0.351,0.369,0.329,0.359,37307,33000.801,29368.801,0.344,0.336,0.308,0.26,0.143,0.111
 1999/08/09,0.359,0.366,0.34,0.34,16102,30202.4,26570.4,0.344,0.336,0.31,0.265,0.146,0.112
 1999/08/10,0.337,0.337,0.309,0.311,24110,30117.6,26862.801,0.34,0.335,0.312,0.27,0.149,0.113
 1999/08/11,0.315,0.329,0.299,0.308,17802,28409.6,27075.6,0.334,0.334,0.313,0.275,0.151,0.113
 1999/08/12,0.326,0.329,0.293,0.304,15403,22144.801,27769.6,0.324,0.332,0.315,0.279,0.154,0.114
 1999/08/13,0.305,0.321,0.299,0.3,8584,16400,24700.4,0.312,0.328,0.317,0.283,0.156,0.115
 1999/08/16,0.297,0.3,0.264,0.273,14039,15988,23095.199,0.298,0.321,0.32,0.287,0.159,0.116
 1999/08/17,0.273,0.321,0.273,0.297,16370,14439.2,22278.4,0.296,0.318,0.321,0.291,0.161,0.117
 1999/08/18,0.289,0.293,0.268,0.293,7928,12464.8,20437.199,0.292,0.313,0.318,0.295,0.163,0.117
 1999/08/19,0.3,0.364,0.3,0.343,35525,16489.6,19317.199,0.3,0.312,0.321,0.299,0.166,0.118
 1999/08/20,0.359,0.389,0.353,0.361,63875,27547.199,21973.6,0.312,0.312,0.324,0.302,0.169,0.119
 1999/08/23,0.359,0.38,0.353,0.366,23496,29438.4,22713.199,0.332,0.315,0.325,0.304,0.172,0.12
 1999/08/24,0.369,0.377,0.35,0.357,17298,29624.801,22032,0.344,0.32,0.327,0.306,0.175,0.121
 1999/08/25,0.359,0.359,0.333,0.337,18541,31747.199,22106,0.354,0.323,0.328,0.308,0.178,0.122
 1999/08/26,0.333,0.343,0.326,0.339,14360,27513.6,22001.6,0.354,0.327,0.329,0.311,0.181,0.123
 1999/08/27,0.337,0.344,0.327,0.332,15456,17830.4,22688.801,0.348,0.33,0.329,0.313,0.183,0.124
 1999/08/30,0.329,0.344,0.319,0.324,15833,16297.6,22868,0.338,0.335,0.328,0.315,0.186,0.125
 1999/08/31,0.326,0.337,0.313,0.324,11595,15156.8,22390.801,0.33,0.337,0.327,0.317,0.188,0.126
 1999/09/01,0.329,0.329,0.3,0.308,14157,14280,23013.6,0.324,0.339,0.326,0.319,0.19,0.127
 1999/09/02,0.304,0.317,0.286,0.309,19154,15239.2,21376.4,0.318,0.336,0.324,0.321,0.193,0.128
 1999/09/03,0.321,0.321,0.294,0.294,8380,13824,15827.2,0.31,0.329,0.321,0.322,0.195,0.129
 1999/09/06,0.293,0.293,0.273,0.277,11930,13043.2,14670.4,0.302,0.32,0.317,0.323,0.198,0.13
 1999/09/07,0.271,0.291,0.268,0.279,9215,12567.2,13862,0.294,0.312,0.316,0.323,0.2,0.13
 1999/09/08,0.279,0.293,0.277,0.281,7207,11177.6,12728.8,0.288,0.306,0.315,0.325,0.202,0.131
 1999/09/09,0.293,0.34,0.293,0.339,29040,13154.4,14196.8,0.294,0.306,0.317,0.326,0.205,0.132
 1999/09/13,0.337,0.338,0.309,0.329,23421,16162.4,14993.2,0.302,0.306,0.318,0.327,0.208,0.132
 1999/09/14,0.337,0.337,0.317,0.321,15493,16875.199,14959.2,0.31,0.306,0.32,0.328,0.21,0.133
 1999/09/15,0.322,0.326,0.304,0.305,13764,17784.801,15176,0.316,0.305,0.321,0.328,0.213,0.134
 1999/09/16,0.305,0.32,0.3,0.305,10674,18478.4,14828,0.32,0.304,0.322,0.328,0.215,0.135
 1999/09/17,0.305,0.313,0.297,0.3,10216,14713.6,13934,0.312,0.303,0.319,0.328,0.217,0.135
 1999/09/20,0.3,0.3,0.277,0.28,19510,13931.2,15046.8,0.302,0.302,0.315,0.326,0.22,0.136
 1999/09/21,0.28,0.292,0.275,0.279,12440,13320.8,15098,0.294,0.302,0.311,0.322,0.222,0.137
 1999/09/22,0.289,0.299,0.278,0.281,10554,12679.2,15232,0.288,0.302,0.307,0.319,0.224,0.137
 1999/09/23,0.281,0.295,0.277,0.28,9320,12408,15443.2,0.284,0.302,0.304,0.316,0.226,0.138
 1999/09/24,0.287,0.299,0.281,0.283,7261,11816.8,13265.2,0.28,0.296,0.301,0.315,0.229,0.139
 1999/09/27,0.283,0.293,0.267,0.273,11333,10181.6,12056.4,0.278,0.29,0.298,0.313,0.23,0.139
 1999/09/28,0.271,0.284,0.268,0.273,5327,8759.2,11040,0.276,0.285,0.296,0.311,0.233,0.14
 1999/09/29,0.275,0.289,0.269,0.271,7509,8149.6,10414.4,0.274,0.281,0.293,0.31,0.234,0.141
 1999/09/30,0.275,0.278,0.264,0.265,7221,7730.4,10069.2,0.27,0.277,0.291,0.308,0.237,0.141
 1999/10/08,0.284,0.284,0.241,0.243,7160,7710.4,9763.6,0.262,0.271,0.287,0.306,0.238,0.142
 1999/10/11,0.242,0.243,0.224,0.229,5440,6532,8356.8,0.254,0.266,0.284,0.304,0.24,0.143
 1999/10/12,0.233,0.238,0.23,0.234,4114,6288.8,7524,0.246,0.261,0.281,0.303,0.242,0.143
 1999/10/13,0.236,0.239,0.212,0.214,7824,6352,7250.8,0.234,0.254,0.278,0.302,0.243,0.144
 1999/10/14,0.202,0.232,0.202,0.212,5608,6028.8,6879.6,0.224,0.247,0.274,0.301,0.244,0.144
 1999/10/15,0.22,0.233,0.212,0.228,9111,6419.2,7064.8,0.222,0.242,0.269,0.3,0.246,0.145
 1999/10/18,0.238,0.241,0.206,0.206,5855,6502.4,6517.2,0.218,0.236,0.263,0.299,0.247,0.145
 1999/10/19,0.202,0.202,0.182,0.182,8068,7293.6,6791.2,0.208,0.227,0.256,0.299,0.248,0.145
